物件名,住所,アクセス,最寄駅1,最寄駅1からの時間(分),最寄駅2,最寄駅2からの時間(分),最寄駅3,最寄駅3からの時間(分),築年数(年),建物の階数,階数,家賃(円),管理費(円),敷金(円),礼金(円),間取り,面積(m2)
京急本線 京急蒲田駅 4階建 新築,東京都大田区蒲田本町２, 京急本線/京急蒲田駅 歩8分 ＪＲ京浜東北線/蒲田駅 歩10分 京急本線/雑色駅 歩11分 ,京急本線/京急蒲田駅駅,8,ＪＲ京浜東北線/蒲田駅駅,10,京急本線/雑色駅駅,11,,4,4,86000,9000,0,0,ワンルーム,20.24
京急本線 大森町駅 地下1地上14階建 築31年,東京都大田区大森東２, 京急本線/大森町駅 歩4分 京急本線/平和島駅 歩7分 京急本線/梅屋敷駅 歩12分 ,京急本線/大森町駅駅,4,京急本線/平和島駅駅,7,京急本線/梅屋敷駅駅,12,31,1,8,105000,10000,105000,105000,1LDK,41.75
東急池上線 雪が谷大塚駅 3階建 築35年,東京都大田区南雪谷３, 東急池上線/雪が谷大塚駅 歩11分 東急池上線/石川台駅 歩12分  ,東急池上線/雪が谷大塚駅駅,11,東急池上線/石川台駅駅,12,,0,35,3,1,105000,2000,105000,105000,2LDK,50.0
プレール・ドゥーク羽田ウエストII,東京都大田区本羽田２, 京急空港線/糀谷駅 歩10分 京急空港線/大鳥居駅 歩16分 京急大師線/東門前駅 歩34分 ,京急空港線/糀谷駅駅,10,京急空港線/大鳥居駅駅,16,京急大師線/東門前駅駅,34,7,5,1,80000,13000,0,80000,1K,25.76
京急本線 梅屋敷駅 5階建 築15年,東京都大田区大森中３, 京急本線/梅屋敷駅 歩8分 京急本線/大森町駅 歩12分 京急本線/京急蒲田駅 歩13分 ,京急本線/梅屋敷駅駅,8,京急本線/大森町駅駅,12,京急本線/京急蒲田駅駅,13,15,5,2,64000,5000,64000,0,1K,21.33
ハミングコート,東京都大田区上池台２, 東急池上線/長原駅 歩7分 東急池上線/洗足池駅 歩8分 東急大井町線/北千束駅 歩12分 ,東急池上線/長原駅駅,7,東急池上線/洗足池駅駅,8,東急大井町線/北千束駅駅,12,35,3,2,100000,3000,100000,100000,2DK,42.0
京急本線 平和島駅 4階建 築8年,東京都大田区大森西２, 京急本線/平和島駅 歩3分 ＪＲ京浜東北線/大森駅 歩18分 京急本線/大森海岸駅 歩10分 ,京急本線/平和島駅駅,3,ＪＲ京浜東北線/大森駅駅,18,京急本線/大森海岸駅駅,10,8,4,1,87000,6000,0,0,1K,25.5
パークアクシス大森,東京都大田区大森北２, ＪＲ京浜東北線/大森駅 歩7分 京急本線/大森海岸駅 歩7分 京急本線/平和島駅 歩12分 ,ＪＲ京浜東北線/大森駅駅,7,京急本線/大森海岸駅駅,7,京急本線/平和島駅駅,12,10,13,2,102000,10000,0,0,ワンルーム,26.03
パークアクシス大森,東京都大田区大森北２, ＪＲ京浜東北線/大森駅 歩7分 京急本線/大森海岸駅 歩7分 京急本線/平和島駅 歩12分 ,ＪＲ京浜東北線/大森駅駅,7,京急本線/大森海岸駅駅,7,京急本線/平和島駅駅,12,10,13,3,110000,10000,110000,110000,ワンルーム,25.34
パークアクシス大森,東京都大田区大森北２, ＪＲ京浜東北線/大森駅 歩7分 京急本線/大森海岸駅 歩7分 京急本線/平和島駅 歩12分 ,ＪＲ京浜東北線/大森駅駅,7,京急本線/大森海岸駅駅,7,京急本線/平和島駅駅,12,10,13,5,117000,10000,0,0,ワンルーム,26.03
ＣＯＣＯＣＵＢＥ大森山王,東京都大田区山王３, ＪＲ京浜東北線/大森駅 歩8分 京急本線/大森海岸駅 歩16分 京急本線/平和島駅 歩18分 ,ＪＲ京浜東北線/大森駅駅,8,京急本線/大森海岸駅駅,16,京急本線/平和島駅駅,18,4,5,5,83000,5000,83000,0,ワンルーム,17.59
シルベーヌ大森,東京都大田区大森北２, ＪＲ京浜東北線/大森駅 歩10分 京急本線/大森海岸駅 歩5分 京急本線/平和島駅 歩10分 ,ＪＲ京浜東北線/大森駅駅,10,京急本線/大森海岸駅駅,5,京急本線/平和島駅駅,10,41,3,2,69000,3000,0,0,1DK,24.32
シルベーヌ大森,東京都大田区大森北２, ＪＲ京浜東北線/大森駅 歩10分 京急本線/大森海岸駅 歩5分 京急本線/平和島駅 歩10分 ,ＪＲ京浜東北線/大森駅駅,10,京急本線/大森海岸駅駅,5,京急本線/平和島駅駅,10,41,3,1,120000,10000,120000,60000,2LDK,45.77
ベルウッド,東京都大田区南蒲田２, 京急本線/京急蒲田駅 歩6分 京急空港線/糀谷駅 歩12分 ＪＲ京浜東北線/蒲田駅 歩16分 ,京急本線/京急蒲田駅駅,6,京急空港線/糀谷駅駅,12,ＪＲ京浜東北線/蒲田駅駅,16,22,1,3,345000,0,345000,0,3LDK,174.07
ブライズ大森東QUATTRO,東京都大田区大森東３, 京急本線/大森町駅 歩10分 京急本線/平和島駅 歩18分 京急本線/梅屋敷駅 歩19分 ,京急本線/大森町駅駅,10,京急本線/平和島駅駅,18,京急本線/梅屋敷駅駅,19,4,5,1,80500,12000,80500,80500,1K,25.5
ブライズ大森東QUATTRO,東京都大田区大森東３, 京急本線/大森町駅 歩10分 京急本線/平和島駅 歩18分 京急本線/梅屋敷駅 歩19分 ,京急本線/大森町駅駅,10,京急本線/平和島駅駅,18,京急本線/梅屋敷駅駅,19,4,5,1,81000,12000,0,81000,1K,25.5
ブライズ大森東QUATTRO,東京都大田区大森東３, 京急本線/大森町駅 歩10分 京急本線/平和島駅 歩18分 京急本線/梅屋敷駅 歩19分 ,京急本線/大森町駅駅,10,京急本線/平和島駅駅,18,京急本線/梅屋敷駅駅,19,4,5,3,82000,12000,82000,82000,1K,25.5
ブライズ大森東QUATTRO,東京都大田区大森東３, 京急本線/大森町駅 歩10分 京急本線/平和島駅 歩18分 京急本線/梅屋敷駅 歩19分 ,京急本線/大森町駅駅,10,京急本線/平和島駅駅,18,京急本線/梅屋敷駅駅,19,4,5,4,83500,12000,83500,83500,1K,26.4
クレイノアムレット　矢口渡,東京都大田区矢口２, 東急多摩川線/矢口渡駅 歩6分 東急池上線/蓮沼駅 歩15分  ,東急多摩川線/矢口渡駅駅,6,東急池上線/蓮沼駅駅,15,,0,6,4,3,73000,5500,0,73000,ワンルーム,21.48
クレイノアムレット　矢口渡,東京都大田区矢口２, 東急多摩川線/矢口渡駅 歩6分 東急池上線/蓮沼駅 歩15分  ,東急多摩川線/矢口渡駅駅,6,東急池上線/蓮沼駅駅,15,,0,6,4,3,83000,5500,0,83000,ワンルーム,21.48
クレイノアムレット　矢口渡,東京都大田区矢口２, 東急多摩川線/矢口渡駅 歩6分 東急池上線/蓮沼駅 歩15分  ,東急多摩川線/矢口渡駅駅,6,東急池上線/蓮沼駅駅,15,,0,6,4,1,89000,5500,0,89000,ワンルーム,25.71
東急目黒線 大岡山駅 地下1地上5階建 築29年,東京都大田区北千束３, 東急目黒線/大岡山駅 歩4分 東急大井町線/緑が丘駅 歩12分 東急大井町線/北千束駅 歩10分 ,東急目黒線/大岡山駅駅,4,東急大井町線/緑が丘駅駅,12,東急大井町線/北千束駅駅,10,29,1,2,90000,5000,90000,90000,1DK,29.64
東急目黒線 大岡山駅 地下1地上5階建 築29年,東京都大田区北千束３, 東急目黒線/大岡山駅 歩4分 東急大井町線/緑が丘駅 歩12分 東急大井町線/北千束駅 歩10分 ,東急目黒線/大岡山駅駅,4,東急大井町線/緑が丘駅駅,12,東急大井町線/北千束駅駅,10,29,1,3,113000,5000,113000,113000,1DK,33.4
東急目黒線 大岡山駅 地下1地上5階建 築29年,東京都大田区北千束３, 東急目黒線/大岡山駅 歩4分 東急大井町線/緑が丘駅 歩12分 東急大井町線/北千束駅 歩10分 ,東急目黒線/大岡山駅駅,4,東急大井町線/緑が丘駅駅,12,東急大井町線/北千束駅駅,10,29,1,3,125000,5000,125000,125000,1LDK,33.57
ブライズ蒲田WEST,東京都大田区東矢口１, 東急池上線/蓮沼駅 歩4分 ＪＲ京浜東北線/蒲田駅 歩14分 東急多摩川線/矢口渡駅 歩9分 ,東急池上線/蓮沼駅駅,4,ＪＲ京浜東北線/蒲田駅駅,14,東急多摩川線/矢口渡駅駅,9,10,7,4,69500,15000,0,104300,1K,20.4
カーサスナガ,東京都大田区池上３, 東急池上線/池上駅 歩9分 都営浅草線/西馬込駅 歩15分 東急多摩川線/武蔵新田駅 歩20分 ,東急池上線/池上駅駅,9,都営浅草線/西馬込駅駅,15,東急多摩川線/武蔵新田駅駅,20,27,3,1,106000,2000,106000,0,2DK,41.22
レヂェンドロ－ラン,東京都大田区萩中１, 京急空港線/糀谷駅 歩9分 京急本線/京急蒲田駅 歩14分 京急本線/雑色駅 歩14分 ,京急空港線/糀谷駅駅,9,京急本線/京急蒲田駅駅,14,京急本線/雑色駅駅,14,35,5,5,94000,3000,94000,94000,2DK,36.0
パークメゾン東蒲田,東京都大田区東蒲田１, 京急本線/京急蒲田駅 歩5分 ＪＲ京浜東北線/蒲田駅 歩12分 京急本線/梅屋敷駅 歩6分 ,京急本線/京急蒲田駅駅,5,ＪＲ京浜東北線/蒲田駅駅,12,京急本線/梅屋敷駅駅,6,18,4,3,81000,4300,81000,81000,1K,29.55
チャルテ馬込,東京都大田区東馬込１, 都営浅草線/馬込駅 歩2分 ＪＲ横須賀線/西大井駅 歩14分 東急大井町線/中延駅 歩10分 ,都営浅草線/馬込駅駅,2,ＪＲ横須賀線/西大井駅駅,14,東急大井町線/中延駅駅,10,5,5,1,83000,5000,0,0,ワンルーム,20.16
ドルチェ馬込東京ＮＣ,東京都大田区中馬込２, 都営浅草線/馬込駅 歩5分 都営浅草線/西馬込駅 歩12分 ＪＲ横須賀線/西大井駅 歩23分 ,都営浅草線/馬込駅駅,5,都営浅草線/西馬込駅駅,12,ＪＲ横須賀線/西大井駅駅,23,17,4,2,75000,6000,75000,75000,1K,20.58
ドルチェ馬込東京ＮＣ,東京都大田区中馬込２, 都営浅草線/馬込駅 歩5分 都営浅草線/西馬込駅 歩12分 ＪＲ横須賀線/西大井駅 歩23分 ,都営浅草線/馬込駅駅,5,都営浅草線/西馬込駅駅,12,ＪＲ横須賀線/西大井駅駅,23,17,4,2,76000,6000,76000,76000,1K,20.52
K&Sビル,東京都大田区東雪谷２, 東急池上線/石川台駅 歩5分 東急池上線/雪が谷大塚駅 歩10分 東急大井町線/緑が丘駅 歩21分 ,東急池上線/石川台駅駅,5,東急池上線/雪が谷大塚駅駅,10,東急大井町線/緑が丘駅駅,21,32,5,4,112000,0,112000,112000,2DK,42.44
都営浅草線 西馬込駅 5階建 築15年,東京都大田区中馬込３, 都営浅草線/西馬込駅 歩9分 東急大井町線/荏原町駅 歩17分 東急池上線/長原駅 歩22分 ,都営浅草線/西馬込駅駅,9,東急大井町線/荏原町駅駅,17,東急池上線/長原駅駅,22,15,5,3,74000,10000,74000,0,1K,21.46
東急池上線 久が原駅 3階建 築32年,東京都大田区久が原３, 東急池上線/久が原駅 歩9分 東急池上線/御嶽山駅 歩12分 東急多摩川線/鵜の木駅 歩20分 ,東急池上線/久が原駅駅,9,東急池上線/御嶽山駅駅,12,東急多摩川線/鵜の木駅駅,20,32,3,2,155000,0,155000,155000,2LDK,68.58
草津コーポ,東京都大田区東矢口２, 東急多摩川線/矢口渡駅 歩5分 東急池上線/蓮沼駅 歩9分 東急多摩川線/蒲田駅 歩15分 ,東急多摩川線/矢口渡駅駅,5,東急池上線/蓮沼駅駅,9,東急多摩川線/蒲田駅駅,15,36,3,3,86000,0,86000,86000,2K,34.65
東急多摩川線 矢口渡駅 3階建 築37年,東京都大田区東矢口２, 東急多摩川線/矢口渡駅 歩4分 東急多摩川線/武蔵新田駅 歩10分 ＪＲ京浜東北線/蒲田駅 歩18分 ,東急多摩川線/矢口渡駅駅,4,東急多摩川線/武蔵新田駅駅,10,ＪＲ京浜東北線/蒲田駅駅,18,37,3,3,86000,0,86000,86000,2DK,34.65
東急池上線 長原駅 5階建 築3年,東京都大田区南千束１, 東急池上線/長原駅 歩3分 東急大井町線/北千束駅 歩5分 東急池上線/旗の台駅 歩7分 ,東急池上線/長原駅駅,3,東急大井町線/北千束駅駅,5,東急池上線/旗の台駅駅,7,3,5,4,87000,5000,87000,0,1K,23.04
都営浅草線 馬込駅 4階建 築3年,東京都大田区中馬込２, 都営浅草線/馬込駅 歩3分 東急大井町線/中延駅 歩15分 都営浅草線/西馬込駅 歩13分 ,都営浅草線/馬込駅駅,3,東急大井町線/中延駅駅,15,都営浅草線/西馬込駅駅,13,3,4,2,81000,10000,81000,0,1K,22.4
都営浅草線 馬込駅 4階建 築3年,東京都大田区中馬込２, 都営浅草線/馬込駅 歩3分 東急大井町線/中延駅 歩15分 都営浅草線/西馬込駅 歩13分 ,都営浅草線/馬込駅駅,3,東急大井町線/中延駅駅,15,都営浅草線/西馬込駅駅,13,3,4,4,82000,10000,82000,0,1K,22.4
都営浅草線 馬込駅 4階建 築3年,東京都大田区中馬込２, 都営浅草線/馬込駅 歩3分 東急大井町線/中延駅 歩15分 都営浅草線/西馬込駅 歩13分 ,都営浅草線/馬込駅駅,3,東急大井町線/中延駅駅,15,都営浅草線/西馬込駅駅,13,3,4,3,82000,10000,82000,0,1K,22.4
T’s グランデ馬込,東京都大田区中馬込２, 都営浅草線/馬込駅 歩3分 東急大井町線/中延駅 歩15分 東急大井町線/荏原町駅 歩16分 ,都営浅草線/馬込駅駅,3,東急大井町線/中延駅駅,15,東急大井町線/荏原町駅駅,16,3,4,2,81000,10000,81000,0,ワンルーム,22.4
T’s グランデ馬込,東京都大田区中馬込２, 都営浅草線/馬込駅 歩3分 東急大井町線/中延駅 歩15分 東急大井町線/荏原町駅 歩16分 ,都営浅草線/馬込駅駅,3,東急大井町線/中延駅駅,15,東急大井町線/荏原町駅駅,16,3,4,4,82000,10000,82000,0,ワンルーム,22.4
T’s グランデ馬込,東京都大田区中馬込２, 都営浅草線/馬込駅 歩3分 東急大井町線/中延駅 歩15分 東急大井町線/荏原町駅 歩16分 ,都営浅草線/馬込駅駅,3,東急大井町線/中延駅駅,15,東急大井町線/荏原町駅駅,16,3,4,3,82000,10000,82000,0,ワンルーム,22.4
パティーナ大森Ｔｒｉａ,東京都大田区大森西５, 京急本線/大森町駅 歩4分 京急本線/梅屋敷駅 歩8分 京急本線/平和島駅 歩15分 ,京急本線/大森町駅駅,4,京急本線/梅屋敷駅駅,8,京急本線/平和島駅駅,15,4,5,4,96500,9500,96500,96500,1K,26.6
ニックハイム京浜蒲田第II,東京都大田区仲六郷１, 京急本線/京急蒲田駅 歩8分 京急空港線/糀谷駅 歩13分 京急本線/雑色駅 歩10分 ,京急本線/京急蒲田駅駅,8,京急空港線/糀谷駅駅,13,京急本線/雑色駅駅,10,45,11,2,91000,3000,91000,91000,2DK,43.2
京急本線 平和島駅 5階建 築15年,東京都大田区大森東１, 京急本線/平和島駅 歩4分 京急本線/大森町駅 歩10分 東京モノレール/流通センター駅 歩18分 ,京急本線/平和島駅駅,4,京急本線/大森町駅駅,10,東京モノレール/流通センター駅駅,18,15,5,2,70000,5000,0,0,1K,20.51
ル・カルティエ田園調布,東京都大田区田園調布１, 東急東横線/多摩川駅 歩8分 東急東横線/田園調布駅 歩13分  ,東急東横線/多摩川駅駅,8,東急東横線/田園調布駅駅,13,,0,20,2,1,80000,4000,80000,80000,1K,25.48
東急池上線 長原駅 4階建 築11年,東京都大田区上池台５, 東急池上線/長原駅 歩13分 都営浅草線/西馬込駅 歩17分 東急池上線/洗足池駅 歩16分 ,東急池上線/長原駅駅,13,都営浅草線/西馬込駅駅,17,東急池上線/洗足池駅駅,16,11,4,4,102000,4000,0,102000,2K,31.64
クレヴィスタ多摩川,東京都大田区多摩川１, 東急多摩川線/矢口渡駅 歩2分 東急池上線/蓮沼駅 歩14分 東急多摩川線/武蔵新田駅 歩13分 ,東急多摩川線/矢口渡駅駅,2,東急池上線/蓮沼駅駅,14,東急多摩川線/武蔵新田駅駅,13,8,8,2,79000,15000,0,0,1K,25.04
クレヴィスタ多摩川,東京都大田区多摩川１, 東急多摩川線/矢口渡駅 歩2分 東急池上線/蓮沼駅 歩14分 東急多摩川線/武蔵新田駅 歩13分 ,東急多摩川線/矢口渡駅駅,2,東急池上線/蓮沼駅駅,14,東急多摩川線/武蔵新田駅駅,13,8,8,2,87500,10000,87500,87500,1K,25.37
クレヴィスタ多摩川,東京都大田区多摩川１, 東急多摩川線/矢口渡駅 歩2分 東急池上線/蓮沼駅 歩14分 東急多摩川線/武蔵新田駅 歩13分 ,東急多摩川線/矢口渡駅駅,2,東急池上線/蓮沼駅駅,14,東急多摩川線/武蔵新田駅駅,13,8,8,3,94000,11000,0,94000,1K,25.57
リブレ久が原,東京都大田区東嶺町, 東急池上線/久が原駅 歩7分 東急多摩川線/鵜の木駅 歩12分 東急池上線/御嶽山駅 歩7分 ,東急池上線/久が原駅駅,7,東急多摩川線/鵜の木駅駅,12,東急池上線/御嶽山駅駅,7,36,6,5,117000,12000,234000,0,2DK,46.2
リブレ久が原,東京都大田区東嶺町, 東急池上線/久が原駅 歩7分 東急多摩川線/鵜の木駅 歩12分 東急池上線/御嶽山駅 歩7分 ,東急池上線/久が原駅駅,7,東急多摩川線/鵜の木駅駅,12,東急池上線/御嶽山駅駅,7,36,6,1,123000,12000,246000,0,1LDK,46.2
デュオシティ大森町,東京都大田区大森中２, 京急本線/大森町駅 歩9分 京急本線/梅屋敷駅 歩9分 京急本線/平和島駅 歩18分 ,京急本線/大森町駅駅,9,京急本線/梅屋敷駅駅,9,京急本線/平和島駅駅,18,16,11,2,91000,8000,0,0,1K,31.17
都営浅草線 西馬込駅 3階建 新築,東京都大田区久が原２, 都営浅草線/西馬込駅 歩13分 東急池上線/池上駅 歩15分 東急バス/久が原特別出張所前 歩2分 ,都営浅草線/西馬込駅駅,13,東急池上線/池上駅駅,15,,2,,3,1,218000,6000,218000,436000,3LDK,71.02
都営浅草線 西馬込駅 3階建 新築,東京都大田区久が原２, 都営浅草線/西馬込駅 歩13分 東急池上線/池上駅 歩15分 東急バス/久が原特別出張所前 歩2分 ,都営浅草線/西馬込駅駅,13,東急池上線/池上駅駅,15,,2,,3,2,238000,6000,238000,476000,3LDK,93.61
都営浅草線 西馬込駅 3階建 新築,東京都大田区久が原２, 都営浅草線/西馬込駅 歩13分 東急池上線/池上駅 歩15分 東急バス/久が原特別出張所前 歩2分 ,都営浅草線/西馬込駅駅,13,東急池上線/池上駅駅,15,,2,,3,3,240000,6000,240000,480000,3LDK,93.41
グリーンシャドー,東京都大田区大森中２, 京急本線/梅屋敷駅 歩8分 京急本線/大森町駅 歩11分 京急本線/京急蒲田駅 歩19分 ,京急本線/梅屋敷駅駅,8,京急本線/大森町駅駅,11,京急本線/京急蒲田駅駅,19,16,3,2,64000,4000,64000,64000,1K,19.91
